Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2010-01-21,73.74553680419922,50.7266845703125,39.58429718017578,84.05266571044922,9.001347541809082,18.138473510742188,24.49205780029297,75.45211671374756,52.03399235795153,40.33264555294124,85.98655408221981,9.320631866770645,18.47796371025467,25.150076724425446,73.74553680419922,50.5491482607463,39.418961659664156,83.94731815253263,8.903106599189892,18.081892067778224,24.469104602073553,75.3525667163218,51.614359961384274,40.07159348621309,85.72318518742836,9.259231007323109,18.389049133180617,25.027654802640487,22253800,98323100,204939600,344859600,310007531,12803400,15057200
2010-01-22,72.26648712158203,49.814796447753906,38.426971435546875,82.17893981933594,8.70662784576416,17.50798797607422,24.22425651550293,73.85218537239554,50.88807963227422,39.57560347230431,84.08272719384193,9.013632278849819,18.106136968978408,24.652734626084612,72.20960529436265,49.37095876358472,38.32255124660292,82.08863949361309,8.65750699230477,17.483738130055578,24.178348667720666,73.51086728374439,50.645983551473265,39.453779365293364,83.67638433960217,8.970651441969297,18.106136968978408,24.415540917210553,24606900,83757000,171098700,345942400,260932239,33701200,13221000
2010-01-25,72.46563720703125,49.87129592895508,38.5574951171875,82.600341796875,8.75575065612793,17.653484344482422,24.22425651550293,72.89938785435169,50.15374039395443,38.809843604046144,83.08193786266743,8.866272420905993,17.76664721152127,24.469100316187223,72.29497534489467,49.492017935263725,38.39215957262146,82.32945226256795,8.6697896839831,17.556486500071667,24.201301861919713,72.80695008116378,50.09725211663061,38.66191529517927,82.93143729804183,8.82943159237044,17.669650908838953,24.469100316187223,18236800,62298700,154218700,186937500,179396215,33340100,7485600
2010-01-26,72.44427490234375,49.379024505615234,38.592308044433594,82.25421905517578,8.60224437713623,17.604999542236328,24.086538314819336,73.28334310805216,50.05688672248498,39.06220392703363,83.12710531863769,8.841707838380195,17.823242159619518,24.208960249733483,72.1598494157186,49.338676187140244,38.33125588280857,82.05105041992773,8.58996434749874,17.524168200891264,23.956464826549983,72.28784305472728,49.685677267108055,38.513992064000256,82.27679271009102,8.700486055892604,17.621164577121657,24.132447634950577,18352400,58213200,140816500,211168800,151799780,16125300,9292600
2010-01-27,72.74295043945312,49.903560638427734,38.89689254760742,82.6455078125,8.811009407043457,17.750478744506836,24.254863739013672,72.89227548870456,49.984257273368534,39.027417038762614,82.83362924206081,8.829429456440938,17.790895151065968,24.29312003720834,71.81143881068958,48.99167388737609,38.29646860212915,81.5167792351351,8.589966651788432,17.483736628129655,23.97176217046675,72.29496986662893,49.16113866777935,38.522716364601,82.14886448277444,8.626806750583393,17.613067587390603,24.002368376529866,16203100,72565800,161632700,271863600,254674696,17685000,13238800
2010-01-28,71.96076965332031,49.04816436767578,37.89616394042969,81.69737243652344,8.768027305603027,17.24125099182129,24.101842880249023,72.97050002132589,50.02461093358236,38.66191974592391,82.96154864552422,8.921529857581351,17.68582084298815,24.361989872532646,71.47013171629986,48.59625826614491,37.69602385979808,81.20073485852865,8.657505583511165,17.168502973742516,24.03298035526897,72.94916321965513,50.000399479300754,38.635815528285264,82.9164013405275,8.878549027694891,17.6615725314478,24.331383657259433,13409200,93814200,221439800,316104000,275452007,23139300,12890200
2010-01-29,71.49855041503906,48.50749969482422,37.234832763671875,80.8094253540039,8.70662784576416,16.94217872619629,23.933504104614258,72.7855936548846,49.78252469096574,38.305148871983604,82.62291834350918,8.946091375653817,17.427165087964624,24.24721039667065,71.39900040892219,48.394523147133455,37.09560473298396,80.68150418423222,8.68206777944868,16.86134895067585,23.933504104614258,72.21673182701525,49.24991876729497,38.209428978487274,82.05102769963496,8.829429618998423,17.40291677200015,24.178347897498845,14556900,79325600,212099600,310677600,222839929,26897400,11902000
2010-02-01,72.4158935546875,49.080440521240234,37.643802642822266,82.06608581542969,8.853989601135254,17.13617515563965,24.07123565673828,72.77854341464422,49.17727709586264,37.66120655669267,82.07361227965674,8.878549665217726,17.176590044936052,24.14009817883399,71.86836805442374,48.547834743248195,37.31313823765606,80.89221000045332,8.76188791916925,17.014927404292035,23.87230110333357,71.96791814538078,48.733439460599136,37.330542151526465,81.38132683703017,8.76188791916925,17.023010690497156,23.971768380035925,9985500,60731800,136827100,187865000,155187738,19207500,6463000
2010-02-02,73.15534210205078,49.621124267578125,37.98319625854492,83.0593490600586,8.939949035644531,17.305917739868164,24.568571090698242,73.3117793589819,49.67761253332461,38.09631678585393,83.21737032925162,8.964509818385604,17.354415910322864,24.576221183152523,72.30205487796741,48.919050544649615,37.443684570548754,81.93062078781514,8.823288020730573,17.095756945592406,24.010019481556917,72.49404260461242,49.16921506322663,37.704740112238106,82.21656895769583,8.860128113599727,17.19275482823085,24.140092944044035,8891300,71047700,110727700,216327900,135155306,13695600,9894100
2010-02-03,72.97758483886719,49.290283203125,38.192012786865234,82.6455078125,8.841705322265625,17.346328735351562,24.23955535888672,73.28334713635823,49.734121077118544,38.26162843956752,83.1346246775602,8.952226278379936,17.38674515310868,24.507352306716864,72.7713725521808,48.89486210329532,37.78302912588187,82.40471261230257,8.817144549151763,17.2250825655376,24.163041319770716,72.9704779988588,49.38711982983357,37.80043303905744,82.68312865380591,8.89082470600929,17.241249132640448,24.4843991165508,6561600,50241000,93581600,172730700,131388692,14783200,5967400
2010-02-04,71.13594055175781,47.644020080566406,37.08688735961914,80.0945816040039,8.461023330688477,16.861347198486328,23.627464294433594,72.57942187085675,48.96746456974115,37.99187088319235,82.04351685655097,8.774166996998323,17.273585486064174,24.124805235541636,71.11460917069866,47.60367176387288,37.08688735961914,80.07952867468879,8.4548833153356,16.845180628370574,23.612162641301683,72.49409092154862,48.9513246273879,37.913554937508955,82.00589601528401,8.761886966292572,17.241252345832663,24.04063957608302,16419300,99167300,151652500,356715700,266891017,16489100,10027700
2010-02-05,71.22126007080078,47.829620361328125,37.40015411376953,80.2601547241211,8.559267044067383,17.03109359741211,23.589197158813477,71.34924833661496,47.87804018389439,37.43496194116246,80.4256968117876,8.583827111292537,17.06342674151252,23.703967531308244,69.94132316195284,46.804757204850915,36.65180242210707,78.6949825597195,8.295243438083142,16.74010146742508,23.16072042045359,71.21414780323201,47.74892065705101,37.18261017174938,80.18490153580368,8.510146188788616,16.885597532418593,23.55859240719429,28939700,106752200,213618600,493585800,315216015,23253700,14325900
2010-02-08,70.5528335571289,47.353511810302734,37.13041687011719,79.68072509765625,8.387341499328613,16.958351135253906,23.474430084228516,71.37767739925923,48.09593075938317,37.57420859112714,80.7643065438269,8.577684116731227,17.15234543839051,23.681017659373154,70.48172717118018,47.305091978605496,37.10431264633735,79.62052485264425,8.375061469979066,16.934102810942875,23.405567559180305,71.10747096262628,47.67630453152525,37.33926061873224,80.32033691312758,8.577684116731227,17.055349057687046,23.604503580499067,10929500,61579200,94354400,224166900,132199183,22943800,6971500
2010-02-09,71.56965637207031,48.007164001464844,37.513282775878906,80.68152618408203,8.47330379486084,17.10383415222168,23.658056259155273,72.1669564053065,48.3622335196505,37.861351136742215,81.38133818854931,8.534704672358961,17.265496718587556,23.872295327102115,70.99368228280008,47.40999841166501,37.20871922573376,79.96666124906098,8.350502760692924,16.990671280802662,23.474423397794087,71.22123135268254,47.91839585232357,37.57419482201642,80.61379947861184,8.491723841861779,17.1442490229489,23.77282661508298,19228000,91986700,118956000,337820500,190172389,15887400,8632900
2010-02-10,71.47722625732422,48.12013244628906,37.43495559692383,80.52349090576172,8.540843963623047,17.05534553527832,23.512683868408203,71.79721312647212,48.241177383391374,37.68730732356995,80.9674546829803,8.632944911644403,17.168508469970924,23.681015115727188,70.92970112688408,47.361570628914045,37.200007781024674,79.84625267346993,8.430322970163074,16.95026434586717,23.32905097446573,71.49856305532295,47.86189955308277,37.51327153555688,80.55359102064246,8.485583827307192,17.144258608938497,23.681015115727188,11212100,55715500,94102900,240511500,155220729,10423400,7047300
2010-02-11,72.2309799194336,48.88679122924805,38.00059127807617,81.36627197265625,8.559267044067383,17.233163833618164,23.673364639282227,72.35186133414209,48.91906805095413,38.10501480718805,81.45657231820213,8.602247161711404,17.29782855273812,23.74987871341724,71.01504265514588,47.61176288124617,37.20873110600018,79.95160100516375,8.338224276555621,16.93409008583655,23.329052035366967,71.40613054245046,47.982972497102146,37.44367906731397,80.41814417896924,8.540846272820058,17.055336241470407,23.359658248774803,9934200,51969700,93050800,223591600,92212240,15174800,4335600
2010-02-12,72.01053619384766,49.241817474365234,38.078895568847656,81.2985610961914,8.565408706665039,17.265501022338867,23.61980438232422,72.08164800756876,49.30637413923301,38.18331906588475,81.34370840405538,8.565408706665039,17.297832618634207,23.66571224141316,71.10036139894261,48.26537444560792,37.55679136149254,80.147258817575,8.405767504764263,17.006842085060647,23.336702755942607,71.48434240774375,48.41869921824963,37.66121153907205,80.50844876250804,8.461027671289227,17.111921700181593,23.497380992446164,13643000,65909800,93938500,304622100,125390768,15143000,6966800
2010-02-16,73.10556030273438,50.07301712036133,38.566192626953125,82.57778930664062,8.743463516235352,17.524168014526367,23.826391220092773,73.21933481539624,50.12143694032889,38.59229683969914,82.66056320314178,8.755743542160253,17.524168014526367,23.856997433361784,72.23804863142351,49.290250040347765,38.15720892349302,81.13301796209291,8.571541711630704,17.322090434177547,23.581547351479,72.53670401462719,49.7582959865191,38.35735228607032,81.91560387564233,8.626801828292765,17.370588621776978,23.856997433361784,8958800,50057600,83861400,159317500,134800901,10233300,5786100
2010-02-17,73.51091003417969,50.411964416503906,38.78374099731445,82.96907043457031,8.774170875549316,17.572662353515625,24.010026931762695,73.5535782107417,50.52494095102253,38.78374099731445,83.08194443171176,8.811011704780052,17.604995499320317,24.13245033978298,73.20514765665746,50.02461497884875,38.51398526357307,82.57777467661465,8.731190749080167,17.483747744281974,23.872303334086272,73.35447813701936,50.323196259845076,38.74023286463558,82.97659115763909,8.811011704780052,17.604995499320317,23.9105596457656,8784900,50459400,82691700,168845100,81067751,8903300,10161600
2010-02-18,74.07266998291016,50.823524475097656,39.027381896972656,83.45820617675781,8.829427719116211,17.685821533203125,24.124797821044922,74.16511319064756,50.83966442050974,39.09699755180551,83.63127470272421,8.853988500975229,17.718154672157254,24.140099469474038,73.35448825012297,50.23443032026558,38.67931358117977,82.80354143777004,8.731186754164971,17.524160463619236,23.95646655386249,73.36159509297133,50.41196664141874,38.757629533138164,82.83364155989707,8.737326769422657,17.564575345582977,24.017677525733006,8677700,43072800,65752600,193708600,73617370,5763800,5326600
2010-02-19,74.13325500488281,50.88806915283203,39.01000213623047,83.63124084472656,8.878549575805664,17.637327194213867,24.124797821044922,74.41841142116787,51.1463020460206,39.2014386503443,83.95480985033169,8.909249655599588,17.726241803905356,24.178357239008538,73.72690887932114,50.524928184792195,38.82726260442973,83.04430305339844,8.768027846890822,17.564579157507968,23.987072769490094,73.92651673904881,50.62983625964346,38.92298252121609,83.2399508975108,8.774167862849607,17.588829016986352,24.048283741360606,9324500,56840800,80416500,222684900,72633555,6767800,4369300
2010-02-22,74.02631378173828,51.041404724121094,38.931663513183594,83.64629364013672,8.995214462280273,17.604999542236328,24.05593490600586,74.41127409207168,51.20280108596024,39.184011951398986,83.9623361825129,9.044334607105883,17.73432907169659,24.2089616035136,73.93364026660285,50.85579998543893,38.775031616659845,83.39797203926588,8.896972730971834,17.57266638900646,23.902906749113455,74.41127409207168,51.178589630737655,39.166608038512244,83.93976253534446,8.909252767178236,17.726245783389125,24.2089616035136,5285200,45344900,72055000,132346900,86110666,7037300,6989700
2010-02-23,73.33478546142578,50.44423294067383,38.426971435546875,82.63043212890625,8.829427719116211,17.38674545288086,23.826391220092773,74.24015076588137,51.041398482945326,38.9316751011156,83.67638652995502,9.019769633761005,17.596906203655255,24.0788866420238,73.20646541271755,50.298979618997215,38.244235275030455,82.41221064178696,8.798726921999508,17.313997441392463,23.780483359573836,73.86232102215808,50.96877028291743,38.905567564286144,83.4205442118896,8.952229465926468,17.588822919964464,23.98707092098592,10810200,58965400,95814400,207497000,144519031,10485700,4313800
2010-02-24,73.92644500732422,50.8719367980957,38.81855010986328,83.39046478271484,8.982928276062012,17.556495666503906,24.002370834350586,74.10466691470822,51.122098219087384,38.97518204823262,83.52591243793027,8.995208303861098,17.613078671294353,24.048278688761954,73.42029544302177,50.47651588984848,38.566198284772916,82.66807920190263,8.835565779988624,17.45141602678013,23.811086405021438,73.55574583308191,50.62984380942853,38.62711033642123,82.87877427867991,8.835565779988624,17.4675825995774,23.895250561544884,9658700,50476000,86591000,176350700,87297473,7539000,4352100
2010-02-25,73.64138793945312,50.88806915283203,38.80984878540039,83.277587890625,8.958366394042969,17.50798797607422,24.017671585083008,73.66989869465228,50.93648589631807,38.89686837822586,83.33778812218999,8.97064642032652,17.54032110409907,24.017671585083008,72.65759827893767,50.016530829536435,38.13981617766358,81.97579089383996,8.804864623842505,17.216995990764136,23.719268353445866,72.89285280113988,50.177927157374015,38.4095686167774,82.20153315069358,8.860124742118492,17.33016039712272,23.834038714892127,10052900,51949700,97961300,259634700,130407585,11657500,5437900
2010-02-26,73.64138793945312,50.67824935913086,38.94906997680664,83.33026885986328,9.013629913330078,17.532241821289062,24.025314331054688,73.86238164514786,51.00911042213696,39.03608955435549,83.61621711400521,9.04432998816756,17.580739982660628,24.155387748853553,73.27068285496942,50.40387654504931,38.63580945600318,82.85620491259034,8.909248217226157,17.427160672967126,23.964103396760148,73.67702910290602,50.968762112673524,38.801141674159794,83.35284251339857,8.95836905779437,17.507991969738903,24.05592052789385,6961100,60093900,66222400,173589300,129857821,9702000,8794500
2010-03-01,74.15459442138672,51.85645294189453,39.51469802856445,84.19561767578125,9.038192749023438,17.758577346801758,24.254863739013672,74.28291445654148,51.904869693690614,39.58431371247726,84.2783915553396,9.062752816436348,17.774743923372913,24.339027886918785,73.84092745459954,51.04947116419978,39.11441780444133,83.65382709722107,8.98293259734439,17.588832917993408,24.025321571692977,73.90508475272549,51.04947116419978,39.12311810520117,83.67640074782611,9.044332765876666,17.621164529406123,24.025321571692977,5818700,70967800,77290100,147709700,65465319,6421800,6249900
2010-03-02,74.14746856689453,52.25188064575195,39.63652801513672,84.42889404296875,9.068890571594238,17.734315872192383,24.33903694152832,74.59658596508336,52.57467341777269,39.89758022948221,84.83523701373724,9.15485222775833,17.87172858768497,24.438505688853592,74.10469159642217,51.969439279018815,39.549511716841224,84.27839919794798,9.056610540950308,17.677734437882812,24.262522857289984,74.44688016568709,52.05013593283399,39.65393193868762,84.55682097634778,9.062750556272274,17.839395458520382,24.293129074739227,5673300,55605300,76368500,160992400,71151554,7011900,5321100
2010-03-03,74.20452880859375,52.55043411254883,39.68001174926758,84.50416564941406,9.075028419494629,17.74241065979004,24.23955535888672,74.68929299353493,52.84901217163448,39.871451471076064,85.0083298053782,9.142568566540694,17.831323739192634,24.453792917150835,74.0191817958995,52.27605826292923,39.532083469293354,84.29346478298532,9.050467645195278,17.693910934592854,24.20129760963676,74.38988126019323,52.51008273100711,39.73222348779451,84.64713406108336,9.081167712034398,17.782825555724905,24.453792917150835,5891900,56207500,65735500,150785000,69710915,8331800,5066800
2010-03-04,74.49683380126953,52.68763732910156,39.810550689697266,84.75999450683594,9.167135238647461,17.81515121459961,24.16305160522461,74.5467357690347,52.75219709937522,39.86276244298368,84.88039498264338,9.173274535137034,17.831316241138502,24.28547353616783,74.11187343326404,52.348707770302696,39.5059904275046,84.30097773958872,9.087314292683748,17.63732204711253,24.071234427324928,74.31148130432469,52.566589299028095,39.70613050258234,84.61702037706726,9.099594327319931,17.76665150979651,24.270170429953794,6168300,47174200,54470900,135770400,65092695,3623800,10135600
2010-03-05,75.39507293701172,53.76092529296875,40.41096878051758,85.97148132324219,9.34519100189209,18.03339385986328,24.499704360961914,75.40219790445352,53.84162193474292,40.497988364732095,86.0392022727575,9.363611041663887,18.057643712453853,24.499704360961914,74.7606027446794,52.85710689752436,40.019392269654276,85.10612171970786,9.203969255318889,17.879816085309464,24.18599808656988,74.84614586523251,53.02657169227785,40.106408534411074,85.30929605027302,9.216250002661463,17.944480817155497,24.216602829265085,6753500,52293900,68136300,176118800,99635663,7047900,5832200
2010-03-08,75.27389526367188,53.85775375366211,40.48927688598633,85.98654174804688,9.363614082336426,18.130395889282227,24.35433578491211,75.53766597074114,54.01108166839685,40.58499675031037,86.17466318034339,9.400454894671483,18.162727491760688,24.507362467203407,75.2097379083594,53.68021746433948,40.4109609351264,85.83604689861387,9.345194036583035,18.04148128444041,24.346684231889867,75.36657425100017,53.77705711944961,40.428364848590505,85.97902102428259,9.363614082336426,18.065731142596135,24.507362467203407,5728100,46046400,58712400,114631200,66161942,5859400,4370700
2010-03-09,75.359375,54.05144119262695,40.71553039550781,86.12953186035156,9.394315719604492,18.211219787597656,24.33903694152832,75.73007973284813,54.462995936031604,40.941774664711346,86.52834845228345,9.455715877607142,18.324382662755866,24.400247917042037,75.1455119054209,53.68829704891997,40.37616233197373,85.68556795341199,9.283793993543044,18.07380706416474,24.247221207950133,75.16689767098855,53.70444007224533,40.40226654625864,85.73071526841966,9.314494072544369,18.106138653469138,24.277825966014603,8672300,70685800,98002800,154556700,110608058,12001900,4838900
2010-03-10,75.40223693847656,54.511417388916016,41.04620361328125,86.51327514648438,9.498696327209473,18.332475662231445,24.35433578491211,75.66600772084516,54.79385872194868,41.141923512058945,86.74654385829274,9.553956462996984,18.364807268672486,24.43850140877226,75.12421077493825,54.07564812219736,40.724239396949415,86.09188502424738,9.437294734677948,18.20314615300856,24.316079479185415,75.43788354976476,54.0998564997774,40.74164331667793,86.16713244021686,9.455714779940452,18.21931272709376,24.35433578491211,7325500,73655200,102578900,186088800,123834045,16908500,4063400
2010-03-11,75.76578521728516,54.67279815673828,41.20283889770508,86.87443542480469,9.578516960144043,18.405216217041016,24.54561996459961,75.7729156248318,54.761566292042616,41.20283889770508,86.89701480880727,9.584656975511539,18.405216217041016,24.54561996459961,75.02438056074904,53.98686760309757,40.880874655380914,86.04670264928751,9.461855947333317,18.251636909163075,24.216609045331396,75.3095370346333,54.18054073614436,40.95049033991508,86.31007138590554,9.474135978068311,18.283970044181057,24.346682518788146,7739600,59964100,67510300,160791100,75285990,5453700,6033900
2010-03-12,75.86563110351562,54.64860153198242,41.211551666259766,86.88200378417969,9.541677474975586,18.38905906677246,24.361988067626953,76.05098372983377,54.979459615527134,41.35948004954462,87.26577312318251,9.658338495208223,18.558803487358652,24.58387873376452,75.65889268164352,54.27739204853165,40.98530396075915,86.64120857443511,9.498697364668738,18.34056088113777,24.300777101000133,76.02246752279171,54.95525123828718,41.333375821778894,87.25072019325499,9.658338495208223,18.453723828195226,24.58387873376452,10139600,61862000,64068300,162074800,125183468,7459200,4899700
2010-03-15,75.97247314453125,54.462982177734375,41.10713195800781,86.90457916259766,9.541677474975586,18.372888565063477,24.52266502380371,76.01524468363282,54.72121507487079,41.22895611507472,86.96477940148108,9.56009752224995,18.397138423563874,24.52266502380371,75.47345372533381,54.067564400785024,40.81997217109924,86.23486729279918,9.437295765430855,18.235475783686287,24.316078934369912,75.77999577967046,54.616310076794655,41.12453256376652,86.73151065207126,9.48641661232416,18.32439038979188,24.361986792090256,6760400,49862700,60150500,146816800,86475904,8782000,5500100
2010-03-16,76.32894134521484,54.9310302734375,41.36815643310547,87.59685516357422,9.658342361450195,18.510295867919922,24.591529846191406,76.36458793170576,54.95523864513003,41.42906847075779,87.67962330135273,9.664483100494794,18.518379151694297,24.606832953328095,75.85843794918652,54.341933216302074,41.09840075246156,86.90456401907136,9.547820591905392,18.35671655966424,24.43085159941006,76.12220310915959,54.73735714313944,41.23762874130359,87.1453591916346,9.572381385597918,18.37288312721299,24.52266732346094,6848800,52874400,74950600,168673000,92828356,6614800,5494000
2010-03-17,76.64974975585938,55.253841400146484,41.481266021728516,88.1160659790039,9.774996757507324,18.566883087158203,24.599184036254883,76.89926501892766,55.58469951848204,41.681409315232315,88.40201419217702,9.805697546200356,18.671964267178,24.66039354896136,76.44301692934387,55.03595366855685,41.35944197834792,87.60437552181014,9.701315152975281,18.49413505229195,24.484412186622336,76.50004386136216,55.05209669292046,41.429057614254674,87.8602236209119,9.713595900949342,18.53455148373388,24.57622791506674,6989400,53589100,75643500,177468100,113668817,9810500,11159700
2010-03-18,76.95629119873047,55.08435821533203,41.62053298950195,88.0709228515625,9.71973991394043,18.591129302978516,24.767501831054688,77.01332356909754,55.503984357450726,41.66404113953044,88.24399133941138,9.768860763564374,18.631544184771684,24.83636432773584,76.606977448318,54.98751857172412,41.42038952434458,87.71725367072781,9.658339032117594,18.534547851776512,24.53796114837356,76.65687941266265,55.229614602365004,41.516109446082694,88.12359661843085,9.756580731365483,18.558796164160846,24.59917355376487,7495600,71527500,77829400,196509100,91978843,4501600,7125700
